TCM_symptom_id,TCM_symptom_name,first_source,first_status,first_detail_url,first_message,second_source,second_status,second_detail_url,second_message,updated,updated_source
2086,白浊带下,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%99%BD%E6%B5%8A%E5%B8%A6%E4%B8%8B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2085,白带过多,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%99%BD%E5%B8%A6%E8%BF%87%E5%A4%9A,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2097,目暗,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E6%9A%97,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2096,皮肤顽癣,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%9A%AE%E8%82%A4%E9%A1%BD%E7%99%A3,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2098,目涩痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%9B%AE%E6%B6%A9%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2104,眩悸,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%9C%A9%E6%82%B8,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2107,睾丸肿痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%9D%BE%E4%B8%B8%E8%82%BF%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2106,眼结膜炎,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%9C%BC%E7%BB%93%E8%86%9C%E7%82%8E,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2120,类风湿性关节炎,duguji,ok,https://baike.duguji.cn/baike/w/%E7%B1%BB%E9%A3%8E%E6%B9%BF%E6%80%A7%E5%85%B3%E8%8A%82%E7%82%8E,,,skipped_first_source_success,,,yes,duguji
2121,红斑狼疮,duguji,ok,https://baike.duguji.cn/baike/w/%E7%BA%A2%E6%96%91%E7%8B%BC%E7%96%AE,,,skipped_first_source_success,,,yes,duguji
2122,红疹,duguji,ok,https://baike.duguji.cn/baike/w/%E7%BA%A2%E7%96%B9,,,skipped_first_source_success,,,yes,duguji
2123,细菌性感染,duguji,no_definition,https://baike.duguji.cn/baike/w/%E7%BB%86%E8%8F%8C%E6%80%A7%E6%84%9F%E6%9F%93,raw page parsed but no definition found,dayi,not_found,,no exact symptom result in search page,no,
2112,筋伤骨折,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%AD%8B%E4%BC%A4%E9%AA%A8%E6%8A%98,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2114,筋骨折伤,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%AD%8B%E9%AA%A8%E6%8A%98%E4%BC%A4,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2116,筋骨痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%AD%8B%E9%AA%A8%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2129,结核,duguji,ok,https://baike.duguji.cn/baike/w/%E7%BB%93%E6%A0%B8,,,skipped_first_source_success,,,yes,duguji
2131,结胸,duguji,ok,https://baike.duguji.cn/baike/w/%E7%BB%93%E8%83%B8,,,skipped_first_source_success,,,yes,duguji
2117,筋骨痪软,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%AD%8B%E9%AA%A8%E7%97%AA%E8%BD%AF,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2119,类血友病,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%B1%BB%E8%A1%80%E5%8F%8B%E7%97%85,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2118,筋骨痰软,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%AD%8B%E9%AA%A8%E7%97%B0%E8%BD%AF,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2134,绦虫病,duguji,ok,https://baike.duguji.cn/baike/w/%E7%BB%A6%E8%99%AB%E7%97%85,,,skipped_first_source_success,,,yes,duguji
2135,继发性血小板减少性紫癜,duguji,no_definition,https://baike.duguji.cn/baike/w/%E7%BB%A7%E5%8F%91%E6%80%A7%E8%A1%80%E5%B0%8F%E6%9D%BF%E5%87%8F%E5%B0%91%E6%80%A7%E7%B4%AB%E7%99%9C,raw page parsed but no definition found,dayi,not_found,,no exact symptom result in search page,no,
2137,翳障,duguji,ok,https://baike.duguji.cn/baike/w/%E7%BF%B3%E9%9A%9C,,,skipped_first_source_success,,,yes,duguji
2125,经多,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E5%A4%9A,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2124,细菌性感染引起炎症肿毒,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%BB%86%E8%8F%8C%E6%80%A7%E6%84%9F%E6%9F%93%E5%BC%95%E8%B5%B7%E7%82%8E%E7%97%87%E8%82%BF%E6%AF%92,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2126,经络气滞,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E7%BB%9C%E6%B0%94%E6%BB%9E,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2139,聤耳,duguji,ok,https://baike.duguji.cn/baike/w/%E8%81%A4%E8%80%B3,,,skipped_first_source_success,,,yes,duguji
2127,经闭痛经,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E9%97%AD%E7%97%9B%E7%BB%8F,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2143,肝炎,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%9D%E7%82%8E,,,skipped_first_source_success,,,yes,duguji
2142,肝火眩晕,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%9D%E7%81%AB%E7%9C%A9%E6%99%95,,,skipped_first_source_success,,,yes,duguji
2130,结核性瘘管,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%BB%93%E6%A0%B8%E6%80%A7%E7%98%98%E7%AE%A1,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2128,结块,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%BB%93%E5%9D%97,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2146,肝硬化,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%9D%E7%A1%AC%E5%8C%96,,,skipped_first_source_success,,,yes,duguji
2132,结胸痞满,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%BB%93%E8%83%B8%E7%97%9E%E6%BB%A1,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2136,缠身蛇丹,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%BC%A0%E8%BA%AB%E8%9B%87%E4%B8%B9,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2150,肝胃气痛,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%9D%E8%83%83%E6%B0%94%E7%97%9B,,,skipped_first_source_success,,,yes,duguji
2133,绝经期眩晕,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%BB%9D%E7%BB%8F%E6%9C%9F%E7%9C%A9%E6%99%95,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2152,肝脾肿大,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%9D%E8%84%BE%E8%82%BF%E5%A4%A7,,,skipped_first_source_success,,,yes,duguji
2153,肠出血,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%A0%E5%87%BA%E8%A1%80,,,skipped_first_source_success,,,yes,duguji
2138,聘耳流脓,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%81%98%E8%80%B3%E6%B5%81%E8%84%93,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2154,肠炎,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%A0%E7%82%8E,,,skipped_first_source_success,,,yes,duguji
2141,肉暗紫黑,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%89%E6%9A%97%E7%B4%AB%E9%BB%91,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2158,肠绞痛,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%A0%E7%BB%9E%E7%97%9B,,,skipped_first_source_success,,,yes,duguji
2140,聤耳流脓,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%81%A4%E8%80%B3%E6%B5%81%E8%84%93,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2145,肝病出血,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%9D%E7%97%85%E5%87%BA%E8%A1%80,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2144,肝热头晕,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%9D%E7%83%AD%E5%A4%B4%E6%99%95,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2159,肠风,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%A0%E9%A3%8E,,,skipped_first_source_success,,,yes,duguji
2147,肝肾不足腰膝酸冷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%9D%E8%82%BE%E4%B8%8D%E8%B6%B3%E8%85%B0%E8%86%9D%E9%85%B8%E5%86%B7,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2148,肝肾阴虚眩晕,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%9D%E8%82%BE%E9%98%B4%E8%99%9A%E7%9C%A9%E6%99%95,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2149,肝肾阴虚眩晕耳鸣,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%9D%E8%82%BE%E9%98%B4%E8%99%9A%E7%9C%A9%E6%99%95%E8%80%B3%E9%B8%A3,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2151,肝胆病,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%9D%E8%83%86%E7%97%85,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2155,肠燥便秘,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%A0%E7%87%A5%E4%BE%BF%E7%A7%98,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2157,肠痈肿痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%A0%E7%97%88%E8%82%BF%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2160,肠风泻血,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%A0%E9%A3%8E%E6%B3%BB%E8%A1%80,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2161,肢体不遂,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%A2%E4%BD%93%E4%B8%8D%E9%81%82,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2163,肢体酸,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%A2%E4%BD%93%E9%85%B8,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2164,肢体重,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%A2%E4%BD%93%E9%87%8D,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2172,肺炎,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%BA%E7%82%8E,,,skipped_first_source_success,,,yes,duguji
2162,肢体痿软,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%A2%E4%BD%93%E7%97%BF%E8%BD%AF,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2176,肺燥咳嗽,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%BA%E7%87%A5%E5%92%B3%E5%97%BD,,,skipped_first_source_success,,,yes,duguji
2165,肢节拘挛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%A2%E8%8A%82%E6%8B%98%E6%8C%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2166,肩臂痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%A9%E8%87%82%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2167,肩臂酸,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%A9%E8%87%82%E9%85%B8,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2168,肩臂酸痛麻木,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%A9%E8%87%82%E9%85%B8%E7%97%9B%E9%BA%BB%E6%9C%A8,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2181,肺虚咳嗽,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%BA%E8%99%9A%E5%92%B3%E5%97%BD,,,skipped_first_source_success,,,yes,duguji
2170,肺出血,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BA%E5%87%BA%E8%A1%80,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2171,肺捞,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BA%E6%8D%9E,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2173,肺热咳喘,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BA%E7%83%AD%E5%92%B3%E5%96%98,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2185,肾小球肾炎,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%BE%E5%B0%8F%E7%90%83%E8%82%BE%E7%82%8E,,,skipped_first_source_success,,,yes,duguji
2186,肾炎,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%BE%E7%82%8E,,,skipped_first_source_success,,,yes,duguji
2175,肺热痰壅,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BA%E7%83%AD%E7%97%B0%E5%A3%85,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2177,肺痈吐脓,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BA%E7%97%88%E5%90%90%E8%84%93,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2174,肺热喘嗽,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BA%E7%83%AD%E5%96%98%E5%97%BD,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2188,肾病综合征,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%BE%E7%97%85%E7%BB%BC%E5%90%88%E5%BE%81,,,skipped_first_source_success,,,yes,duguji
2178,肺痨咳血,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BA%E7%97%A8%E5%92%B3%E8%A1%80,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2189,肾绞痛,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%BE%E7%BB%9E%E7%97%9B,,,skipped_first_source_success,,,yes,duguji
2180,肺结核咳嗽,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BA%E7%BB%93%E6%A0%B8%E5%92%B3%E5%97%BD,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2192,肿瘤,duguji,ok,https://baike.duguji.cn/baike/w/%E8%82%BF%E7%98%A4,,,skipped_first_source_success,,,yes,duguji
2195,胃癌,duguji,ok,https://baike.duguji.cn/baike/w/%E8%83%83%E7%99%8C,,,skipped_first_source_success,,,yes,duguji
2194,胃火牙痛,duguji,ok,https://baike.duguji.cn/baike/w/%E8%83%83%E7%81%AB%E7%89%99%E7%97%9B,,,skipped_first_source_success,,,yes,duguji
2197,胆囊炎,duguji,ok,https://baike.duguji.cn/baike/w/%E8%83%86%E5%9B%8A%E7%82%8E,,,skipped_first_source_success,,,yes,duguji
2198,胆石症,duguji,no_definition,https://baike.duguji.cn/baike/w/%E8%83%86%E7%9F%B3%E7%97%87,raw page parsed but no definition found,dayi,not_found,,no exact symptom result in search page,no,
2199,胆绞痛,duguji,ok,https://baike.duguji.cn/baike/w/%E8%83%86%E7%BB%9E%E7%97%9B,,,skipped_first_source_success,,,yes,duguji
2182,肺虚咳血,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BA%E8%99%9A%E5%92%B3%E8%A1%80,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2183,肾与小腹冷痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BE%E4%B8%8E%E5%B0%8F%E8%85%B9%E5%86%B7%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2187,肾炎水肿,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BE%E7%82%8E%E6%B0%B4%E8%82%BF,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2184,肾冷痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BE%E5%86%B7%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2190,肾虚腰膝酸痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BE%E8%99%9A%E8%85%B0%E8%86%9D%E9%85%B8%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2193,胀满疼痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%80%E6%BB%A1%E7%96%BC%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2191,肾虚阳痿,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%82%BE%E8%99%9A%E9%98%B3%E7%97%BF,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2196,胃肠道肿瘤,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%83%E8%82%A0%E9%81%93%E8%82%BF%E7%98%A4,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2200,胸中痞闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E4%B8%AD%E7%97%9E%E9%97%B7,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2202,胸脘痞闷胀满,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%84%98%E7%97%9E%E9%97%B7%E8%83%80%E6%BB%A1,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2201,胸痹刺痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E7%97%B9%E5%88%BA%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2204,胸腹胀闷疼痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%85%B9%E8%83%80%E9%97%B7%E7%96%BC%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2203,胸腔积水,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%85%94%E7%A7%AF%E6%B0%B4,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2205,胸膈不舒,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%86%88%E4%B8%8D%E8%88%92,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2207,脉结代,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%84%89%E7%BB%93%E4%BB%A3,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2208,脓水淋漓,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%84%93%E6%B0%B4%E6%B7%8B%E6%BC%93,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2209,脘痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%84%98%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2210,脘痞吐泻,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%84%98%E7%97%9E%E5%90%90%E6%B3%BB,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2219,脚癣,duguji,no_definition,https://baike.duguji.cn/baike/w/%E8%84%9A%E7%99%A3,raw page parsed but no definition found,dayi,not_found,,no exact symptom result in search page,no,
2211,脘痞呕恶,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%84%98%E7%97%9E%E5%91%95%E6%81%B6,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2212,脘腹挛急疼痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%84%98%E8%85%B9%E6%8C%9B%E6%80%A5%E7%96%BC%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2213,脘腹痞满胀痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%84%98%E8%85%B9%E7%97%9E%E6%BB%A1%E8%83%80%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2222,脾虚泄泻,duguji,ok,https://baike.duguji.cn/baike/w/%E8%84%BE%E8%99%9A%E6%B3%84%E6%B3%BB,,,skipped_first_source_success,,,yes,duguji
2214,脘腹胀满冷痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%84%98%E8%85%B9%E8%83%80%E6%BB%A1%E5%86%B7%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2215,脘腹胁肋疼痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%84%98%E8%85%B9%E8%83%81%E8%82%8B%E7%96%BC%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2216,脘腹虛痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%84%98%E8%85%B9%E8%99%9B%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2224,腮腺炎,duguji,ok,https://baike.duguji.cn/baike/w/%E8%85%AE%E8%85%BA%E7%82%8E,,,skipped_first_source_success,,,yes,duguji
2217,脚气肿毒,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%84%9A%E6%B0%94%E8%82%BF%E6%AF%92,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2218,脚气肿胀,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%84%9A%E6%B0%94%E8%82%BF%E8%83%80,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
2232,腹中痞块,duguji,ok,https://baike.duguji.cn/baike/w/%E8%85%B9%E4%B8%AD%E7%97%9E%E5%9D%97,,,skipped_first_source_success,,,yes,duguji
