Herb_ID,Herb_cn_name,detail_url,filled_fields,filled_values
HERB006760,元宝草,https://www.dayi.org.cn/cmedical/305586.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""味苦、辛，性寒"", ""Meridians"": ""归肝、脾经""}"
HERB006771,元胡,https://www.dayi.org.cn/cmedical/1155692.html,Therapeutic_cn_class,"{""Therapeutic_cn_class"": ""活血止痛药""}"
HERB006775,芫花根,https://www.dayi.org.cn/cmedical/305588.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""味辛、苦，性温。"", ""Meridians"": ""归肺、脾、肝、肾经""}"
HERB006784,芫荽,https://www.dayi.org.cn/cmedical/305590.html,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""全草"", ""Function"": ""发表透疹、健胃。"", ""Indication"": ""主治麻疹不透、感冒无汗。"", ""Properties"": ""味辛，性温，"", ""Meridians"": ""归肺、胃经""}"
HERB006785,鸢尾,https://www.dayi.org.cn/cmedical/1116185.html,Toxicity|Properties,"{""Toxicity"": ""有毒"", ""Properties"": ""味辛、苦，性凉""}"
HERB006792,圆叶茅膏菜,https://www.dayi.org.cn/cmedical/305604.html,Properties|Meridians,"{""Properties"": ""味辛、甘，性平。"", ""Meridians"": ""归肝经""}"
HERB006806,月桂叶,https://www.dayi.org.cn/cmedical/305617.html,Properties,"{""Properties"": ""味辛，性微温""}"
HERB006808,月桂子,https://www.dayi.org.cn/cmedical/305618.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒 《纲目》"", ""Properties"": ""味辛，性温。"", ""Meridians"": ""归肺经""}"
HERB006811,月季花,https://www.dayi.org.cn/cmedical/305619.html,Toxicity|Meridians,"{""Toxicity"": ""无毒"", ""Meridians"": ""归肝经""}"
HERB006814,越橘叶,https://www.dayi.org.cn/cmedical/305628.html,Toxicity|Properties,"{""Toxicity"": ""小毒"", ""Properties"": ""味苦，性温""}"
HERB006813,月见草,https://www.dayi.org.cn/cmedical/305622.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""根"", ""Function"": ""祛风湿，强筋骨。"", ""Indication"": ""主治风寒湿痹，筋骨酸软。"", ""Properties"": ""味甘、苦，性温""}"
HERB006855,芸薹,https://www.dayi.org.cn/cmedical/305672.html,Toxicity|Function|Indication|Properties|Meridians,"{""Toxicity"": ""无毒（《千金·食治》）"", ""Function"": ""凉血散血，解毒消肿。"", ""Indication"": ""用于血痢，丹毒，热毒疮肿，乳痈，风疹，吐血。"", ""Properties"": ""味辛、甘，性平，"", ""Meridians"": ""归肺、肝、脾经""}"
HERB006858,芸香草,https://www.dayi.org.cn/cmedical/305676.html,Meridians,"{""Meridians"": ""归肺、胃经""}"
HERB006879,藏三七,https://www.dayi.org.cn/cmedical/1115882.html,Properties,"{""Properties"": ""味微苦、甘，性温""}"
HERB006885,枣核,https://www.dayi.org.cn/cmedical/305683.html,Function|Indication|Properties|Meridians,"{""Function"": ""解毒，敛疮。"", ""Indication"": ""用于臁疮，牙疳。"", ""Properties"": ""味苦，性平，"", ""Meridians"": ""归肝、肾经""}"
HERB006889,皂荚叶,https://www.dayi.org.cn/cmedical/305688.html,Properties|Meridians,"{""Properties"": ""味辛，性微温"", ""Meridians"": ""归肺经""}"
HERB006890,皂荚子,https://www.dayi.org.cn/cmedical/305689.html,Herb_latin_name|Toxicity|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""Gleditsia sinensis Lam."", ""Toxicity"": ""小毒（《本草经疏》）"", ""UsePart"": ""种子"", ""Function"": ""润肠通便，祛风散热，化痰散结。"", ""Indication"": ""用于大便燥结，肠风下血，痢疾里急后重，痰喘肿满，疝气疼痛，瘰疬，肿毒，疮癣。"", ""Properties"": ""味辛，性温，"", ""Meridians"": ""归肺、大肠经""}"
HERB006891,皂角刺,https://www.dayi.org.cn/cmedical/305690.html,UsePart,"{""UsePart"": ""棘刺""}"
HERB006896,枣树皮,https://www.dayi.org.cn/cmedical/305685.html,Function|Indication|Properties,"{""Function"": ""涩肠止泻，镇咳止血。"", ""Indication"": ""用于泄泻，痢疾，咳嗽，崩漏，外伤出血，烧烫伤。"", ""Properties"": ""味苦、涩，性温，归肺、大肠经。""}"
HERB006900,枣叶,https://www.dayi.org.cn/cmedical/305686.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""ZiziphusjujubaMill."", ""UsePart"": ""叶"", ""Function"": ""清热解毒。"", ""Indication"": ""用于小儿发热，疮疖，热疿，烂脚，烫火伤。"", ""Properties"": ""味甘，性温，"", ""Meridians"": ""归肺、脾经""}"
HERB006905,泽漆,https://www.dayi.org.cn/cmedical/305694.html,Herb_latin_name|Toxicity|UsePart|Function|Properties|Meridians,"{""Herb_latin_name"": ""Euphorbiae Helioscopiae Herba"", ""Toxicity"": ""有小毒"", ""UsePart"": ""全草"", ""Function"": ""逐水消肿，化痰散结，杀虫疗癣。"", ""Properties"": ""味苦，性微寒"", ""Meridians"": ""归大肠、小肠、脾经""}"
HERB006929,樟柳头,https://www.dayi.org.cn/cmedical/305739.html,Properties,"{""Properties"": ""味辛，性寒。入肾经""}"
HERB006928,蟑螂,https://www.dayi.org.cn/cmedical/305746.html,Toxicity|Properties,"{""Toxicity"": ""有毒《别录》"", ""Properties"": ""味咸，性寒。入肝、脾、肾经""}"
HERB006924,展枝唐松草,https://www.dayi.org.cn/cmedical/1115495.html,Toxicity|Properties,"{""Toxicity"": ""有毒"", ""Properties"": ""味苦，性平""}"
HERB006930,樟木,https://www.dayi.org.cn/cmedical/305740.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""Cinnamomumcamphora（L.）Presl"", ""UsePart"": ""木材"", ""Function"": ""祛风散寒，温中理气，活血通络。"", ""Indication"": ""风寒感冒，胃寒胀痛，寒湿吐泻，风湿痹痛，脚气，跌打伤痛，疥癣风痒。"", ""Properties"": ""味辛，性温"", ""Meridians"": ""归肝、脾经""}"
HERB006934,樟树叶,https://www.dayi.org.cn/cmedical/305745.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""叶或枝叶"", ""Function"": ""祛风，除湿，解毒，杀虫。"", ""Indication"": ""樟树叶主要用于治疗风湿痹痛，胃痛，水火烫伤，疮疡肿毒，慢性下肢溃疡，疥癣，皮肤瘙痒，毒虫咬伤。"", ""Properties"": ""味辛，性温，入心、脾、肺经""}"
HERB006936,獐牙菜,https://www.dayi.org.cn/cmedical/1115490.html,Properties,"{""Properties"": ""味苦、辛，性寒""}"
HERB006952,鹧鸪菜,https://www.dayi.org.cn/cmedical/305812.html,Toxicity|Properties,"{""Toxicity"": ""小毒《福建药物志》"", ""Properties"": ""味咸，性平。入肾、大肠经""}"
HERB006962,榛蘑,https://www.dayi.org.cn/cmedical/1115497.html,Properties|Meridians,"{""Properties"": ""味甘，性平"", ""Meridians"": ""归肝经""}"
HERB006972,珍珠母,https://www.dayi.org.cn/cmedical/1118161.html,UsePart,"{""UsePart"": ""贝壳""}"
HERB006970,珍珠露水草,https://www.dayi.org.cn/cmedical/1115501.html,Properties,"{""Properties"": ""味辛、微苦，性温""}"
HERB006971,珍珠梅,https://www.dayi.org.cn/cmedical/1115503.html,Toxicity|Properties,"{""Toxicity"": ""有毒"", ""Properties"": ""味苦，性寒""}"
HERB006985,制川乌,https://www.dayi.org.cn/cmedical/305868.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""性热，味辛、苦，"", ""Meridians"": ""归心、肝、肾、脾经""}"
HERB007001,枳椇根,https://www.dayi.org.cn/cmedical/305858.html,Toxicity|Properties,"{""Toxicity"": ""无毒《重庆草药》"", ""Properties"": ""味甘、涩，性温。入肝、肾经""}"
HERB007017,芝麻菜,https://www.dayi.org.cn/cmedical/305829.html,Properties|Meridians,"{""Properties"": ""味辛、苦，性寒"", ""Meridians"": ""归肺、膀胱经""}"
HERB007023,知母,https://www.dayi.org.cn/cmedical/305833.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB007044,蜘蛛香,https://www.dayi.org.cn/cmedical/305845.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""微苦、辛，温。"", ""Meridians"": ""归心、脾、胃经""}"
HERB007047,栀子花,https://www.dayi.org.cn/cmedical/305836.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""花"", ""Function"": ""清肺止咳、凉血止血。"", ""Indication"": ""主治肺热咳嗽、鼻衄。"", ""Properties"": ""味苦，性寒。入肺、肝经""}"
HERB007050,栀子叶,https://www.dayi.org.cn/cmedical/305837.html,Properties,"{""Properties"": ""味苦、涩，性寒。入心、肝、肺经""}"
HERB007072,中华绣线梅,https://www.dayi.org.cn/cmedical/305879.html,Herb_latin_name|UsePart|Function|Indication|Properties,"{""Herb_latin_name"": ""NeilliasinensisOliv."", ""UsePart"": ""全株"", ""Function"": ""祛风解表，和中止泻。"", ""Indication"": ""用于感冒，泄泻。"", ""Properties"": ""味辛、性平""}"
HERB007079,肿节风,https://www.dayi.org.cn/cmedical/1116313.html,UsePart|Properties|Meridians,"{""UsePart"": ""全草"", ""Properties"": ""味辛、苦，性平"", ""Meridians"": ""归心、肝经""}"
HERB007099,猪胆汁,https://www.dayi.org.cn/cmedical/1155635.html,Toxicity|UsePart|Indication,"{""Toxicity"": ""无毒"", ""UsePart"": ""胆汁"", ""Indication"": ""热病燥渴，大便秘结，咳嗽，哮喘，目赤，目翳，泄痢，黄疸，喉痹，聤耳，痈疽疔疮，鼠瘘，湿疹，头癣。""}"
HERB007095,竹柏,https://www.dayi.org.cn/cmedical/305932.html,Properties|Meridians,"{""Properties"": ""味淡、涩，性平"", ""Meridians"": ""归肝经""}"
HERB007107,竹节三七,https://www.dayi.org.cn/cmedical/1115513.html,Properties|Meridians,"{""Properties"": ""味甘、苦，性温，"", ""Meridians"": ""归肺、脾、肝经""}"
HERB007109,竹节香附,https://www.dayi.org.cn/cmedical/305945.html,Toxicity|Function|Indication,"{""Toxicity"": ""有毒"", ""Function"": ""祛风湿，散寒止痛，消痈肿。"", ""Indication"": ""用于风寒湿痹，四肢拘挛，骨节疼痛，痈疮肿痛。""}"
HERB007114,苎麻根,https://www.dayi.org.cn/cmedical/305974.html,UsePart|Indication,"{""UsePart"": ""根和根茎"", ""Indication"": ""内治尿血，胎漏下血，胎动不安；外治痈肿初起。""}"
HERB007111,竹沥,https://www.dayi.org.cn/cmedical/305949.html,UsePart,"{""UsePart"": ""茎经火烤后所流出的液汁""}"
HERB007119,朱砂根,https://www.dayi.org.cn/cmedical/305904.html,Properties,"{""Properties"": ""味苦、辛，性凉""}"
HERB007115,猪毛菜,https://www.dayi.org.cn/cmedical/305920.html,Properties|Meridians,"{""Properties"": ""味淡，性凉，"", ""Meridians"": ""归肝经""}"
HERB007117,朱砂,https://www.dayi.org.cn/cmedical/305902.html,Toxicity|UsePart,"{""Toxicity"": ""有毒"", ""UsePart"": ""硫化汞""}"
HERB007120,朱砂莲,https://www.dayi.org.cn/cmedical/305906.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒《蜀本草》"", ""Properties"": ""味苦、辛，性寒。"", ""Meridians"": ""归心、肺、肝经""}"
HERB007122,猪屎豆,https://www.dayi.org.cn/cmedical/305925.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""味苦、辛，性平，"", ""Meridians"": ""归大肠、膀胱经""}"
HERB007127,猪牙皂,https://www.dayi.org.cn/cmedical/1116331.html,Toxicity|UsePart|Properties|Meridians,"{""Toxicity"": ""有小毒"", ""UsePart"": ""不育果实"", ""Properties"": ""味辛、咸，性温"", ""Meridians"": ""归肺、大肠经""}"
HERB007130,竹叶椒,https://www.dayi.org.cn/cmedical/305963.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""小毒"", ""Properties"": ""味辛、微苦，性温，"", ""Meridians"": ""归脾、胃经""}"
HERB007131,竹叶椒根,https://www.dayi.org.cn/cmedical/305964.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""小毒"", ""Properties"": ""味辛、微苦，性温。"", ""Meridians"": ""归肺经""}"
HERB007134,竹叶心,https://www.dayi.org.cn/cmedical/1117116.html,UsePart|Function|Indication,"{""UsePart"": ""嫩叶"", ""Function"": ""清头热。"", ""Indication"": ""主治头昏。""}"
HERB007138,猪鬃草,https://www.dayi.org.cn/cmedical/305927.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒《贵阳民间药草》"", ""Properties"": ""味苦，性凉，"", ""Meridians"": ""归肝、肾经""}"
HERB007158,紫背天葵草,https://www.dayi.org.cn/cmedical/1115524.html,Properties,"{""Properties"": ""《昆明民间常用草药》：辛微酸湿，平""}"
HERB007161,紫草茸,https://www.dayi.org.cn/cmedical/306009.html,Properties,"{""Properties"": ""味甘、咸，性平""}"
HERB007165,紫丁香,https://www.dayi.org.cn/cmedical/306016.html,Properties|Meridians,"{""Properties"": ""味苦，性寒。"", ""Meridians"": ""归胃、肝、胆经""}"
HERB007172,紫红獐牙菜,https://www.dayi.org.cn/cmedical/306021.html,Properties|Meridians,"{""Properties"": ""味苦，性寒。"", ""Meridians"": ""归肝、胆经""}"
HERB007179,紫花景天,https://www.dayi.org.cn/cmedical/1117040.html,Properties,"{""Properties"": ""味苦，性凉""}"
HERB007183,紫金莲,https://www.dayi.org.cn/cmedical/306031.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""味辛、甘，性温"", ""Meridians"": ""归肝经""}"
HERB007189,自扣草,https://www.dayi.org.cn/cmedical/306093.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""味微苦、辛，性温。"", ""Meridians"": ""归肝经""}"
HERB007196,紫茉莉叶,https://www.dayi.org.cn/cmedical/306049.html,Properties|Meridians,"{""Properties"": ""味甘、淡，性微寒。"", ""Meridians"": ""归肺、胃经""}"
HERB007204,紫杉,https://www.dayi.org.cn/cmedical/1115535.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""味甘、淡，性平，"", ""Meridians"": ""归肾经""}"
HERB007206,紫石英,https://www.dayi.org.cn/cmedical/1155650.html,UsePart|Properties|Meridians,"{""UsePart"": ""矿石"", ""Properties"": ""味甘，性温"", ""Meridians"": ""归肾、心、肺经""}"
HERB007200,自然铜,https://www.dayi.org.cn/cmedical/306095.html,UsePart,"{""UsePart"": ""黄铁矿""}"
HERB007208,紫苏,https://www.dayi.org.cn/cmedical/1155634.html,Herb_latin_name|Toxicity|Function|Properties|Meridians,"{""Herb_latin_name"": ""Perilla Frutescens"", ""Toxicity"": ""无毒"", ""Function"": ""1、紫苏梗具有理气宽中、止痛、安胎的功效。\n2、紫苏叶具有解表散寒、行气和胃的功效。\n3、紫苏子具有降气化痰、止咳平喘、润肠通便的功效。"", ""Properties"": ""紫苏叶和紫苏梗味辛，性温，归脾、肺经"", ""Meridians"": ""紫苏子味辛，性温；归肺经""}"
HERB007211,紫苏叶,https://www.dayi.org.cn/cmedical/1116369.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB007210,紫苏梗,https://www.dayi.org.cn/cmedical/1116366.html,Toxicity|Therapeutic_cn_class|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Therapeutic_cn_class"": ""理气药"", ""Properties"": ""味辛，性温"", ""Meridians"": ""归脾、肺经""}"
HERB007213,紫苏子,https://www.dayi.org.cn/cmedical/306061.html,Toxicity|UsePart|Properties|Meridians,"{""Toxicity"": ""无毒"", ""UsePart"": ""果实"", ""Properties"": ""味辛，性温"", ""Meridians"": ""归肺经""}"
HERB007215,紫檀,https://www.dayi.org.cn/cmedical/306062.html,Toxicity,"{""Toxicity"": ""无毒《日华子》""}"
HERB007217,紫藤,https://www.dayi.org.cn/cmedical/306063.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""小毒"", ""Properties"": ""味甘、苦，性微温。"", ""Meridians"": ""归肾经""}"
HERB007218,紫藤根,https://www.dayi.org.cn/cmedical/306064.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""WisteriasinensisSweet"", ""UsePart"": ""根"", ""Function"": ""祛风除湿，舒筋活络。"", ""Indication"": ""痛风，痹症。"", ""Properties"": ""味甘，性温。"", ""Meridians"": ""归肝、肾、心经""}"
HERB007219,紫藤子,https://www.dayi.org.cn/cmedical/306065.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""小毒"", ""Properties"": ""味甘，性微温。"", ""Meridians"": ""归脾、肝经""}"
HERB007224,紫薇花,https://www.dayi.org.cn/cmedical/306072.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒《重庆草药》"", ""Properties"": ""味苦、微酸，性寒。"", ""Meridians"": ""归肝经""}"
HERB007226,紫薇叶,https://www.dayi.org.cn/cmedical/306074.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒《湖南药物志》"", ""Properties"": ""味微苦、涩，性寒。"", ""Meridians"": ""归肺、脾、大肠经""}"
HERB007231,紫雪花,https://www.dayi.org.cn/cmedical/306076.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""小毒"", ""Properties"": ""味辛、苦，性温。"", ""Meridians"": ""归肝经""}"
HERB007237,紫云英子,https://www.dayi.org.cn/cmedical/306089.html,Properties|Meridians,"{""Properties"": ""味辛，性凉。"", ""Meridians"": ""归肝经""}"
HERB007239,紫珠,https://www.dayi.org.cn/cmedical/306090.html,Properties|Meridians,"{""Properties"": ""味苦、涩，性凉"", ""Meridians"": ""归肝、肺、胃经""}"
HERB007236,紫云英,https://www.dayi.org.cn/cmedical/1117608.html,Properties|Meridians,"{""Properties"": ""味甘、辛，性平，"", ""Meridians"": ""归肺、肝经""}"
HERB007255,总状土木香,https://www.dayi.org.cn/cmedical/1115545.html,Properties|Meridians,"{""Properties"": ""味辛、苦，性温。"", ""Meridians"": ""归脾、肝经""}"
HERB007257,走马芹,https://www.dayi.org.cn/cmedical/1115875.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""根"", ""Function"": ""祛风消斑。"", ""Indication"": ""主治白癜风。"", ""Properties"": ""味辛，性温""}"
HERB007263,酢浆草,https://www.dayi.org.cn/cmedical/306127.html,Properties|Meridians,"{""Properties"": ""味酸，性寒"", ""Meridians"": ""归肝、肺、膀胱经""}"
