Herb_ID,Herb_cn_name,status,detail_url,reason
HERB003956,棉花根,no_fields,https://www.dayi.org.cn/cmedical/302341.html,detail page parsed but no mapped fields found
HERB003955,棉花,no_fields,https://www.dayi.org.cn/cmedical/302340.html,detail page parsed but no mapped fields found
HERB003963,迷案毛果香茶菜,not_found,,no exact cmedical result in search page
HERB003957,棉花壳,no_fields,https://www.dayi.org.cn/cmedical/302342.html,detail page parsed but no mapped fields found
HERB003960,棉麻,not_found,,no exact cmedical result in search page
HERB003958,棉花子,no_fields,https://www.dayi.org.cn/cmedical/302344.html,detail page parsed but no mapped fields found
HERB003964,绵毛黄芪,not_found,,no exact cmedical result in search page
HERB003961,绵马贯众,no_fields,https://www.dayi.org.cn/cmedical/302333.html,detail page parsed but no mapped fields found
HERB003965,绵毛马兜铃,no_fields,https://www.dayi.org.cn/cmedical/1114996.html,detail page parsed but no mapped fields found
HERB003968,冕宁乌头,not_found,,no exact cmedical result in search page
HERB003970,绵头雪莲花,not_found,,no exact cmedical result in search page
HERB003973,棉叶麻风树,not_found,,no exact cmedical result in search page
HERB003975,绵枣儿,no_fields,https://www.dayi.org.cn/cmedical/302339.html,detail page parsed but no mapped fields found
HERB003966,绵毛娃儿藤,no_fields,https://www.dayi.org.cn/cmedical/1117686.html,detail page parsed but no mapped fields found
HERB003974,棉枣,not_found,,no exact cmedical result in search page
HERB003976,棉籽油,not_found,,no exact cmedical result in search page
HERB003972,檰芽,no_fields,https://www.dayi.org.cn/cmedical/302345.html,detail page parsed but no mapped fields found
HERB003978,闽皖八角,not_found,,no exact cmedical result in search page
HERB003982,长柱琉璃草,not_found,,no exact cmedical result in search page
HERB003981,松叶菊,not_found,,no exact cmedical result in search page
HERB003979,明党参,no_fields,https://www.dayi.org.cn/cmedical/1155652.html,detail page parsed but no mapped fields found
HERB003985,蘑菇,not_found,,no exact cmedical result in search page
HERB003990,莫雷南洋参,not_found,,no exact cmedical result in search page
HERB003986,膜果麻黄,not_found,,no exact cmedical result in search page
HERB003980,明矾,no_fields,https://www.dayi.org.cn/cmedical/1155918.html,detail page parsed but no mapped fields found
HERB003993,莫罗氏忍冬,not_found,,no exact cmedical result in search page
HERB003988,墨旱莲,no_fields,https://www.dayi.org.cn/cmedical/1114870.html,detail page parsed but no mapped fields found
HERB003995,莫桑比克美登木,not_found,,no exact cmedical result in search page
HERB003991,茉莉花,no_fields,https://www.dayi.org.cn/cmedical/302360.html,detail page parsed but no mapped fields found
HERB003997,墨炭,not_found,,no exact cmedical result in search page
HERB004000,墨西哥落羽杉,not_found,,no exact cmedical result in search page
HERB003996,没食子,no_fields,https://www.dayi.org.cn/cmedical/302248.html,detail page parsed but no mapped fields found
HERB004001,墨西哥向日葵,not_found,,no exact cmedical result in search page
HERB004003,抹香鲸,not_found,,no exact cmedical result in search page
HERB003994,磨盘草,no_fields,https://www.dayi.org.cn/cmedical/302356.html,detail page parsed but no mapped fields found
HERB004008,木半夏根,no_fields,https://www.dayi.org.cn/cmedical/302384.html,detail page parsed but no mapped fields found
HERB004010,木鳖根,no_fields,https://www.dayi.org.cn/cmedical/1115009.html,detail page parsed but no mapped fields found
HERB004009,木鳖子,no_fields,https://www.dayi.org.cn/cmedical/302391.html,detail page parsed but no mapped fields found
HERB004004,没药,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1155611.html,matched page but target columns already had values
HERB004011,木鳖子,no_fields,https://www.dayi.org.cn/cmedical/302391.html,detail page parsed but no mapped fields found
HERB004012,木柴胡,not_found,,no exact cmedical result in search page
HERB004014,牧地香豌豆,not_found,,no exact cmedical result in search page
HERB004016,牧豆树,not_found,,no exact cmedical result in search page
HERB004013,牡丹皮,no_fields,https://www.dayi.org.cn/cmedical/302373.html,detail page parsed but no mapped fields found
HERB004018,木耳毒马草,not_found,,no exact cmedical result in search page
HERB004017,木耳,no_fields,https://www.dayi.org.cn/cmedical/302396.html,detail page parsed but no mapped fields found
HERB004015,母丁香,no_fields,https://www.dayi.org.cn/cmedical/302367.html,detail page parsed but no mapped fields found
HERB004021,木瓜,no_fields,https://www.dayi.org.cn/cmedical/302403.html,detail page parsed but no mapped fields found
HERB004020,木芙蓉花,no_fields,https://www.dayi.org.cn/cmedical/302401.html,detail page parsed but no mapped fields found
HERB004025,木桂,not_found,,no exact cmedical result in search page
HERB004022,木瓜根,no_fields,https://www.dayi.org.cn/cmedical/302404.html,detail page parsed but no mapped fields found
HERB004024,木瓜枝,no_fields,https://www.dayi.org.cn/cmedical/302406.html,detail page parsed but no mapped fields found
HERB004023,木瓜核,no_fields,https://www.dayi.org.cn/cmedical/302405.html,detail page parsed but no mapped fields found
HERB004027,牡蒿根,no_fields,https://www.dayi.org.cn/cmedical/302375.html,detail page parsed but no mapped fields found
HERB004026,牡蒿,no_fields,https://www.dayi.org.cn/cmedical/302374.html,detail page parsed but no mapped fields found
HERB004030,木瑚蝶树皮,not_found,,no exact cmedical result in search page
HERB004031,母鸡,not_found,,no exact cmedical result in search page
HERB004028,木荷,no_fields,https://www.dayi.org.cn/cmedical/302407.html,detail page parsed but no mapped fields found
HERB004029,木蝴蝶,no_fields,https://www.dayi.org.cn/cmedical/302409.html,detail page parsed but no mapped fields found
HERB004032,木槿根,no_fields,https://www.dayi.org.cn/cmedical/302417.html,detail page parsed but no mapped fields found
HERB004033,木槿花,no_fields,https://www.dayi.org.cn/cmedical/302418.html,detail page parsed but no mapped fields found
HERB004035,木槿叶,no_fields,https://www.dayi.org.cn/cmedical/302420.html,detail page parsed but no mapped fields found
HERB004034,木槿皮,no_fields,https://www.dayi.org.cn/cmedical/302419.html,detail page parsed but no mapped fields found
HERB004036,牡荆子,no_fields,https://www.dayi.org.cn/cmedical/302381.html,detail page parsed but no mapped fields found
HERB004039,牡荆,not_found,,no exact cmedical result in search page
HERB004042,牡荆子,no_fields,https://www.dayi.org.cn/cmedical/302381.html,detail page parsed but no mapped fields found
HERB004038,牡荆根,no_fields,https://www.dayi.org.cn/cmedical/302376.html,detail page parsed but no mapped fields found
HERB004043,木菊,not_found,,no exact cmedical result in search page
HERB004041,牡荆油,no_fields,https://www.dayi.org.cn/cmedical/302380.html,detail page parsed but no mapped fields found
HERB004046,穆库尔没药,not_found,,no exact cmedical result in search page
HERB004049,木榄,not_found,,no exact cmedical result in search page
HERB004040,牡荆叶,no_fields,https://www.dayi.org.cn/cmedical/302379.html,detail page parsed but no mapped fields found
HERB004047,木兰,no_fields,https://www.dayi.org.cn/cmedical/1155936.html,detail page parsed but no mapped fields found
HERB004051,木藜芦,not_found,,no exact cmedical result in search page
HERB004050,牡蛎,no_fields,https://www.dayi.org.cn/cmedical/1117980.html,detail page parsed but no mapped fields found
HERB004037,牡荆根,no_fields,https://www.dayi.org.cn/cmedical/302376.html,detail page parsed but no mapped fields found
HERB004053,牧马豆,not_found,,no exact cmedical result in search page
HERB004054,木麻黄,no_fields,https://www.dayi.org.cn/cmedical/302428.html,detail page parsed but no mapped fields found
HERB004052,牡蛎肉,no_fields,https://www.dayi.org.cn/cmedical/302382.html,detail page parsed but no mapped fields found
HERB004056,木薯地上部分,not_found,,no exact cmedical result in search page
HERB004057,木藤蓼,not_found,,no exact cmedical result in search page
HERB004055,木棉花,no_fields,https://www.dayi.org.cn/cmedical/302431.html,detail page parsed but no mapped fields found
HERB004062,木茼蒿,not_found,,no exact cmedical result in search page
HERB004059,木天蓼,no_fields,https://www.dayi.org.cn/cmedical/302434.html,detail page parsed but no mapped fields found
HERB004058,木蹄层孔菌,no_fields,https://www.dayi.org.cn/cmedical/302433.html,detail page parsed but no mapped fields found
HERB004061,木通根,no_fields,https://www.dayi.org.cn/cmedical/302438.html,detail page parsed but no mapped fields found
HERB004060,木通,no_fields,https://www.dayi.org.cn/cmedical/302437.html,detail page parsed but no mapped fields found
HERB004067,木叶龙胆,not_found,,no exact cmedical result in search page
HERB004064,木香,no_fields,https://www.dayi.org.cn/cmedical/302440.html,detail page parsed but no mapped fields found
HERB004065,苜蓿,no_fields,https://www.dayi.org.cn/cmedical/1156176.html,detail page parsed but no mapped fields found
HERB004063,墓头回,no_fields,https://www.dayi.org.cn/cmedical/302450.html,detail page parsed but no mapped fields found
HERB004066,苜蓿根,no_fields,https://www.dayi.org.cn/cmedical/302449.html,detail page parsed but no mapped fields found
HERB004069,木贼麻黄,not_found,,no exact cmedical result in search page
HERB004074,拿腾,not_found,,no exact cmedical result in search page
HERB004075,拿腾果,not_found,,no exact cmedical result in search page
HERB004076,奶桑,not_found,,no exact cmedical result in search page
HERB004068,木贼,no_fields,https://www.dayi.org.cn/cmedical/302443.html,detail page parsed but no mapped fields found
HERB004077,南川冠唇花,not_found,,no exact cmedical result in search page
HERB004083,南方琉璃草,not_found,,no exact cmedical result in search page
HERB004078,南川鹭鸶草,not_found,,no exact cmedical result in search page
HERB004085,南方欧石楠,not_found,,no exact cmedical result in search page
HERB004086,南方菟丝子,not_found,,no exact cmedical result in search page
HERB004079,南川升麻,no_fields,https://www.dayi.org.cn/cmedical/302458.html,detail page parsed but no mapped fields found
HERB004088,南非钩麻,not_found,,no exact cmedical result in search page
HERB004081,南丹参,no_fields,https://www.dayi.org.cn/cmedical/302459.html,detail page parsed but no mapped fields found
HERB004095,南轮环藤,not_found,,no exact cmedical result in search page
HERB004096,南美防己,not_found,,no exact cmedical result in search page
HERB004092,南瓜子,no_fields,https://www.dayi.org.cn/cmedical/302463.html,detail page parsed but no mapped fields found
HERB004091,南瓜,no_fields,https://www.dayi.org.cn/cmedical/1115021.html,detail page parsed but no mapped fields found
HERB004097,南美牛奶菜,not_found,,no exact cmedical result in search page
HERB004093,南鹤虱,no_fields,https://www.dayi.org.cn/cmedical/302464.html,detail page parsed but no mapped fields found
HERB004100,南欧丹参,not_found,,no exact cmedical result in search page
HERB004103,南山花,not_found,,no exact cmedical result in search page
HERB004099,楠木,no_fields,https://www.dayi.org.cn/cmedical/1115030.html,detail page parsed but no mapped fields found
HERB004105,南蛇藤,no_fields,https://www.dayi.org.cn/cmedical/302471.html,detail page parsed but no mapped fields found
HERB004104,南山藤,no_fields,https://www.dayi.org.cn/cmedical/302467.html,detail page parsed but no mapped fields found
HERB004106,南蛇藤根,no_fields,https://www.dayi.org.cn/cmedical/302472.html,detail page parsed but no mapped fields found
HERB004107,南蛇藤果,no_fields,https://www.dayi.org.cn/cmedical/302473.html,detail page parsed but no mapped fields found
HERB004108,南蛇藤叶子,not_found,,no exact cmedical result in search page
HERB004110,南苏格兰嘉善罗,not_found,,no exact cmedical result in search page
HERB004111,南酸枣,no_fields,https://www.dayi.org.cn/cmedical/1115032.html,detail page parsed but no mapped fields found
HERB004117,南投秋海棠,not_found,,no exact cmedical result in search page
HERB004112,南天竹根,no_fields,https://www.dayi.org.cn/cmedical/302478.html,detail page parsed but no mapped fields found
HERB004113,南天竹梗,no_fields,https://www.dayi.org.cn/cmedical/302479.html,detail page parsed but no mapped fields found
HERB004114,南天竹叶,no_fields,https://www.dayi.org.cn/cmedical/302480.html,detail page parsed but no mapped fields found
HERB004115,南天竹子,no_fields,https://www.dayi.org.cn/cmedical/302481.html,detail page parsed but no mapped fields found
HERB004120,南亚含笑,not_found,,no exact cmedical result in search page
HERB004121,南印度穿心莲,not_found,,no exact cmedical result in search page
HERB004118,南五味子,no_fields,https://www.dayi.org.cn/cmedical/302482.html,detail page parsed but no mapped fields found
HERB004122,南印度苏铁树果,not_found,,no exact cmedical result in search page
HERB004124,囊盖丝瓜,not_found,,no exact cmedical result in search page
HERB004126,囊状紫檀,not_found,,no exact cmedical result in search page
HERB004125,囊状毛蕊花,not_found,,no exact cmedical result in search page
HERB004130,闹羊花子,not_found,,no exact cmedical result in search page
HERB004128,脑石,not_found,,no exact cmedical result in search page
HERB004129,闹羊花,not_found,,no exact cmedical result in search page
HERB004131,内风消,not_found,,no exact cmedical result in search page
HERB004132,美国白梣,not_found,,no exact cmedical result in search page
HERB004134,内南五味子,not_found,,no exact cmedical result in search page
HERB004135,内折香茶菜,not_found,,no exact cmedical result in search page
HERB004127,硇砂,no_fields,https://www.dayi.org.cn/cmedical/302492.html,detail page parsed but no mapped fields found
HERB004140,尼泊尔独活,not_found,,no exact cmedical result in search page
HERB004141,尼泊尔老鹳草,not_found,,no exact cmedical result in search page
HERB004136,嫩叶九里香,not_found,,no exact cmedical result in search page
HERB004144,尼泊尔嵩草,not_found,,no exact cmedical result in search page
HERB004145,尼泊尔五头蛇,not_found,,no exact cmedical result in search page
HERB004147,尼泊金乙酯,not_found,,no exact cmedical result in search page
HERB004149,泥东风螺,not_found,,no exact cmedical result in search page
HERB004146,尼泊尔羊蹄,not_found,,no exact cmedical result in search page
HERB004150,尼古拉矢车菊,not_found,,no exact cmedical result in search page
HERB004155,尼罗河金银莲,not_found,,no exact cmedical result in search page
HERB004154,尼罗河柽柳,not_found,,no exact cmedical result in search page
HERB004153,拟金盏菊,not_found,,no exact cmedical result in search page
HERB004158,拟玉龙乌头,not_found,,no exact cmedical result in search page
HERB004152,泥胡菜,no_fields,https://www.dayi.org.cn/cmedical/302494.html,detail page parsed but no mapped fields found
HERB004157,泥炭藓,no_fields,https://www.dayi.org.cn/cmedical/302497.html,detail page parsed but no mapped fields found
HERB004163,粘委陵菜,not_found,,no exact cmedical result in search page
HERB004160,年报春,not_found,,no exact cmedical result in search page
HERB004159,泥沼木姜子,not_found,,no exact cmedical result in search page
HERB004164,粘性果实酸姜,not_found,,no exact cmedical result in search page
HERB004165,粘性土木香,not_found,,no exact cmedical result in search page
HERB004169,鲶鱼,not_found,,no exact cmedical result in search page
HERB004168,鲶鱼须,not_found,,no exact cmedical result in search page
HERB004175,宁国贝母,not_found,,no exact cmedical result in search page
HERB004173,宁扁萼苔烯,not_found,,no exact cmedical result in search page
HERB004172,尿泡草,no_fields,https://www.dayi.org.cn/cmedical/1115035.html,detail page parsed but no mapped fields found
HERB004180,柠檬酸,not_found,,no exact cmedical result in search page
HERB004177,柠檬桉叶,no_fields,https://www.dayi.org.cn/cmedical/302511.html,detail page parsed but no mapped fields found
HERB004176,柠檬,no_fields,https://www.dayi.org.cn/cmedical/302508.html,detail page parsed but no mapped fields found
HERB004178,柠檬根,no_fields,https://www.dayi.org.cn/cmedical/302512.html,detail page parsed but no mapped fields found
HERB004179,柠檬皮,no_fields,https://www.dayi.org.cn/cmedical/302513.html,detail page parsed but no mapped fields found
HERB004182,宁夏贝母,not_found,,no exact cmedical result in search page
HERB004183,宁夏枸杞根皮,not_found,,no exact cmedical result in search page
HERB004184,宁夏枸杞子,not_found,,no exact cmedical result in search page
HERB004187,牛蒡根,no_fields,https://www.dayi.org.cn/cmedical/302524.html,detail page parsed but no mapped fields found
HERB004181,柠檬叶,no_fields,https://www.dayi.org.cn/cmedical/302514.html,detail page parsed but no mapped fields found
HERB004189,牛蒡叶,not_found,,no exact cmedical result in search page
HERB004188,牛蒡茎叶,no_fields,https://www.dayi.org.cn/cmedical/302525.html,detail page parsed but no mapped fields found
HERB004194,牛胆,not_found,,no exact cmedical result in search page
HERB004192,牛鞭,no_fields,https://www.dayi.org.cn/cmedical/1155775.html,detail page parsed but no mapped fields found
HERB004191,牛蒡子,no_fields,https://www.dayi.org.cn/cmedical/302526.html,detail page parsed but no mapped fields found
HERB004196,牛耳枫子,no_fields,https://www.dayi.org.cn/cmedical/302543.html,detail page parsed but no mapped fields found
HERB004197,牛防风,not_found,,no exact cmedical result in search page
HERB004193,牛大力,no_fields,https://www.dayi.org.cn/cmedical/302533.html,detail page parsed but no mapped fields found
HERB004199,牛肝,not_found,,no exact cmedical result in search page
HERB004195,牛耳大黄,no_fields,https://www.dayi.org.cn/cmedical/302538.html,detail page parsed but no mapped fields found
HERB004198,牛肺,not_found,,no exact cmedical result in search page
HERB004203,牛津千里光,not_found,,no exact cmedical result in search page
HERB004206,牛皮茶,not_found,,no exact cmedical result in search page
HERB004201,牛黄,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1117994.html,matched page but target columns already had values
HERB004205,牛脑,not_found,,no exact cmedical result in search page
HERB004207,扭曲松叶菊,not_found,,no exact cmedical result in search page
HERB004208,扭曲一根草,not_found,,no exact cmedical result in search page
HERB004204,牛筋条,no_fields,https://www.dayi.org.cn/cmedical/1116941.html,detail page parsed but no mapped fields found
HERB004202,牛筋果,no_fields,https://www.dayi.org.cn/cmedical/302555.html,detail page parsed but no mapped fields found
HERB004209,牛乳,not_found,,no exact cmedical result in search page
HERB004212,牛肾,not_found,,no exact cmedical result in search page
HERB004213,牛蹄豆,not_found,,no exact cmedical result in search page
HERB004215,牛尾草香茶菜,not_found,,no exact cmedical result in search page
HERB004211,牛舌头,no_fields,https://www.dayi.org.cn/cmedical/1115042.html,detail page parsed but no mapped fields found
HERB004210,牛舌草,no_fields,https://www.dayi.org.cn/cmedical/302572.html,detail page parsed but no mapped fields found
HERB004214,牛尾菜,no_fields,https://www.dayi.org.cn/cmedical/302580.html,detail page parsed but no mapped fields found
HERB004216,牛尾独活,no_fields,https://www.dayi.org.cn/cmedical/1115837.html,detail page parsed but no mapped fields found
HERB004221,牛心番荔枝,not_found,,no exact cmedical result in search page
HERB004217,牛尾蒿,no_fields,https://www.dayi.org.cn/cmedical/302581.html,detail page parsed but no mapped fields found
HERB004220,牛西西,no_fields,https://www.dayi.org.cn/cmedical/302583.html,detail page parsed but no mapped fields found
HERB004222,牛心粉,not_found,,no exact cmedical result in search page
HERB004219,牛膝茎叶,no_fields,https://www.dayi.org.cn/cmedical/302585.html,detail page parsed but no mapped fields found
HERB004218,牛膝,no_fields,https://www.dayi.org.cn/cmedical/306234.html,detail page parsed but no mapped fields found
HERB004226,牛血,not_found,,no exact cmedical result in search page
HERB004227,牛眼马钱,not_found,,no exact cmedical result in search page
HERB004228,牛眼蟛蜞菊,not_found,,no exact cmedical result in search page
HERB004225,牛玄金合欢,not_found,,no exact cmedical result in search page
HERB004224,牛心茄子,no_fields,https://www.dayi.org.cn/cmedical/302588.html,detail page parsed but no mapped fields found
HERB004234,怒江山茶,not_found,,no exact cmedical result in search page
HERB004232,农吉利,no_fields,https://www.dayi.org.cn/cmedical/1155830.html,detail page parsed but no mapped fields found
HERB004236,女贞叶,no_fields,https://www.dayi.org.cn/cmedical/302611.html,detail page parsed but no mapped fields found
HERB004238,糯稻,not_found,,no exact cmedical result in search page
HERB004237,女贞子,no_fields,https://www.dayi.org.cn/cmedical/1115007.html,detail page parsed but no mapped fields found
HERB004235,女贞根,no_fields,https://www.dayi.org.cn/cmedical/302609.html,detail page parsed but no mapped fields found
HERB004241,女贞小蜡树,not_found,,no exact cmedical result in search page
HERB004242,女贞子,no_fields,https://www.dayi.org.cn/cmedical/1115007.html,detail page parsed but no mapped fields found
HERB004239,糯稻根,no_fields,https://www.dayi.org.cn/cmedical/302601.html,detail page parsed but no mapped fields found
HERB004246,欧藏珠,not_found,,no exact cmedical result in search page
HERB004248,欧地笋,not_found,,no exact cmedical result in search page
HERB004245,欧薄荷,not_found,,no exact cmedical result in search page
HERB004244,藕,no_fields,https://www.dayi.org.cn/cmedical/302618.html,detail page parsed but no mapped fields found
HERB004249,欧丁香,not_found,,no exact cmedical result in search page
HERB004247,欧当归,no_fields,https://www.dayi.org.cn/cmedical/302612.html,detail page parsed but no mapped fields found
HERB004250,欧防风,not_found,,no exact cmedical result in search page
HERB004252,欧锦葵,not_found,,no exact cmedical result in search page
HERB004251,藕节,no_fields,https://www.dayi.org.cn/cmedical/302620.html,detail page parsed but no mapped fields found
HERB004253,欧莨菪,not_found,,no exact cmedical result in search page
HERB004255,欧列当,not_found,,no exact cmedical result in search page
HERB004256,偶曼陀罗根,not_found,,no exact cmedical result in search page
HERB004259,欧前胡,not_found,,no exact cmedical result in search page
HERB004262,藕炭,not_found,,no exact cmedical result in search page
HERB004260,欧石楠,not_found,,no exact cmedical result in search page
HERB004258,欧绵马,no_fields,https://www.dayi.org.cn/cmedical/302614.html,detail page parsed but no mapped fields found
HERB004265,欧细辛,not_found,,no exact cmedical result in search page
HERB004261,欧鼠李,no_fields,https://www.dayi.org.cn/cmedical/302615.html,detail page parsed but no mapped fields found
HERB004269,欧亚瑞香,not_found,,no exact cmedical result in search page
HERB004266,欧夏至草,not_found,,no exact cmedical result in search page
HERB004268,欧亚槭,not_found,,no exact cmedical result in search page
HERB004267,欧亚甘草,not_found,,no exact cmedical result in search page
HERB004273,欧洲白栎,not_found,,no exact cmedical result in search page
HERB004272,欧洲白蜡树,not_found,,no exact cmedical result in search page
HERB004271,藕汁,not_found,,no exact cmedical result in search page
HERB004274,欧洲赤松,not_found,,no exact cmedical result in search page
HERB004270,欧泽芹,no_fields,https://www.dayi.org.cn/cmedical/302616.html,detail page parsed but no mapped fields found
HERB004275,欧洲刺柏,not_found,,no exact cmedical result in search page
HERB004278,欧洲花楸,not_found,,no exact cmedical result in search page
HERB004279,欧洲夹竹桃,not_found,,no exact cmedical result in search page
HERB004276,欧洲刺柏变种,not_found,,no exact cmedical result in search page
HERB004277,欧洲独活,not_found,,no exact cmedical result in search page
HERB004280,欧洲蕨,not_found,,no exact cmedical result in search page
HERB004284,欧洲耧斗菜,not_found,,no exact cmedical result in search page
HERB004282,欧洲冷杉,not_found,,no exact cmedical result in search page
HERB004281,欧洲蓝茉莉?,not_found,,no exact cmedical result in search page
HERB004285,欧洲马兜铃,not_found,,no exact cmedical result in search page
HERB004283,欧洲李,not_found,,no exact cmedical result in search page
HERB004286,欧洲蜜蜂花,not_found,,no exact cmedical result in search page
HERB004288,欧洲女贞,not_found,,no exact cmedical result in search page
HERB004289,欧洲萍逢草,not_found,,no exact cmedical result in search page
HERB004291,欧洲桤木,not_found,,no exact cmedical result in search page
HERB004287,欧洲没药,not_found,,no exact cmedical result in search page
HERB004290,欧洲萍逢草,not_found,,no exact cmedical result in search page
HERB004292,欧洲七叶树,not_found,,no exact cmedical result in search page
HERB004293,欧洲千里光,not_found,,no exact cmedical result in search page
HERB004296,欧洲省沽油,not_found,,no exact cmedical result in search page
HERB004294,欧洲山芥,not_found,,no exact cmedical result in search page
HERB004295,欧洲山杨,not_found,,no exact cmedical result in search page
HERB004297,欧洲水青冈,not_found,,no exact cmedical result in search page
HERB004298,欧洲菘蓝,not_found,,no exact cmedical result in search page
HERB004300,欧洲卫矛,not_found,,no exact cmedical result in search page
HERB004307,帕克夜香树,not_found,,no exact cmedical result in search page
HERB004303,欧洲云杉,not_found,,no exact cmedical result in search page
HERB004302,欧洲小檗,not_found,,no exact cmedical result in search page
HERB004301,欧洲仙客来,not_found,,no exact cmedical result in search page
HERB004308,帕里北方十大功劳,not_found,,no exact cmedical result in search page
HERB004310,排钱草,not_found,,no exact cmedical result in search page
HERB004312,攀援臭黄荆,not_found,,no exact cmedical result in search page
HERB004313,攀援鱼藤,not_found,,no exact cmedical result in search page
HERB004314,攀枝钩藤,not_found,,no exact cmedical result in search page
HERB004315,潘庄叶下珠,not_found,,no exact cmedical result in search page
HERB004311,排钱草根,no_fields,https://www.dayi.org.cn/cmedical/302630.html,detail page parsed but no mapped fields found
HERB004316,胖大海,no_fields,https://www.dayi.org.cn/cmedical/302637.html,detail page parsed but no mapped fields found
HERB004318,螃蟹,not_found,,no exact cmedical result in search page
HERB004321,炮诃子,not_found,,no exact cmedical result in search page
HERB004317,胖大海,no_fields,https://www.dayi.org.cn/cmedical/302637.html,detail page parsed but no mapped fields found
HERB004324,泡泡树,not_found,,no exact cmedical result in search page
HERB004322,炮姜,no_fields,https://www.dayi.org.cn/cmedical/302653.html,detail page parsed but no mapped fields found
HERB004325,炮山甲,not_found,,no exact cmedical result in search page
HERB004319,炮弹果,no_fields,https://www.dayi.org.cn/cmedical/302652.html,detail page parsed but no mapped fields found
HERB004329,泡状番荔枝,not_found,,no exact cmedical result in search page
HERB004323,泡囊草,no_fields,https://www.dayi.org.cn/cmedical/302644.html,detail page parsed but no mapped fields found
HERB004328,泡桐花,no_fields,https://www.dayi.org.cn/cmedical/302649.html,detail page parsed but no mapped fields found
HERB004327,泡桐果,no_fields,https://www.dayi.org.cn/cmedical/302648.html,detail page parsed but no mapped fields found
HERB004333,喷瓜,not_found,,no exact cmedical result in search page
HERB004326,泡桐,no_fields,https://www.dayi.org.cn/cmedical/302646.html,detail page parsed but no mapped fields found
HERB004334,盆架树,no_fields,https://www.dayi.org.cn/cmedical/302655.html,detail page parsed but no mapped fields found
HERB004330,佩兰,no_fields,https://www.dayi.org.cn/cmedical/302654.html,detail page parsed but no mapped fields found
HERB004338,蟛蜞菊,no_fields,https://www.dayi.org.cn/cmedical/302661.html,detail page parsed but no mapped fields found
HERB004336,蓬莪术,no_fields,https://www.dayi.org.cn/cmedical/1115054.html,detail page parsed but no mapped fields found
HERB004341,彭县雪胆,not_found,,no exact cmedical result in search page
HERB004337,蓬莱草,no_fields,https://www.dayi.org.cn/cmedical/1115053.html,detail page parsed but no mapped fields found
HERB004344,脾寒草根?,not_found,,no exact cmedical result in search page
HERB004342,蓬子菜,no_fields,https://www.dayi.org.cn/cmedical/302658.html,detail page parsed but no mapped fields found
HERB004346,啤酒花菟丝子,not_found,,no exact cmedical result in search page
HERB004347,霹雳萝芙木,not_found,,no exact cmedical result in search page
HERB004343,脾寒草,no_fields,https://www.dayi.org.cn/cmedical/302682.html,detail page parsed but no mapped fields found
HERB004345,啤酒花,no_fields,https://www.dayi.org.cn/cmedical/302681.html,detail page parsed but no mapped fields found
HERB004351,皮契茄,not_found,,no exact cmedical result in search page
HERB004349,枇杷核,no_fields,https://www.dayi.org.cn/cmedical/302674.html,detail page parsed but no mapped fields found
HERB004358,披针叶黄肉楠,not_found,,no exact cmedical result in search page
HERB004350,枇杷叶,no_fields,https://www.dayi.org.cn/cmedical/302677.html,detail page parsed but no mapped fields found
HERB004352,皮哨子,no_fields,https://www.dayi.org.cn/cmedical/302673.html,detail page parsed but no mapped fields found
HERB004354,铍针杜茎山,not_found,,no exact cmedical result in search page
HERB004357,披针叶钩藤,not_found,,no exact cmedical result in search page
HERB004359,披针叶南五味子,not_found,,no exact cmedical result in search page
HERB004361,偏翅唐松草根,no_fields,https://www.dayi.org.cn/cmedical/1115055.html,detail page parsed but no mapped fields found
HERB004364,苤蓝,no_fields,https://www.dayi.org.cn/cmedical/1115056.html,detail page parsed but no mapped fields found
HERB004360,偏翅唐松草,no_fields,https://www.dayi.org.cn/cmedical/302685.html,detail page parsed but no mapped fields found
HERB004362,片姜黄,no_fields,https://www.dayi.org.cn/cmedical/306235.html,detail page parsed but no mapped fields found
HERB004363,飘拂草,no_fields,https://www.dayi.org.cn/cmedical/302688.html,detail page parsed but no mapped fields found
HERB004367,平车前,not_found,,no exact cmedical result in search page
HERB004371,萍逢草,not_found,,no exact cmedical result in search page
HERB004366,平贝母,no_fields,https://www.dayi.org.cn/cmedical/302689.html,detail page parsed but no mapped fields found
HERB004374,平滑发亮钩藤,not_found,,no exact cmedical result in search page
HERB004375,平滑蜂斗菜,not_found,,no exact cmedical result in search page
HERB004370,瓶尔小草,no_fields,https://www.dayi.org.cn/cmedical/302690.html,detail page parsed but no mapped fields found
HERB004373,苹果海棠,not_found,,no exact cmedical result in search page
HERB004380,平千里光,not_found,,no exact cmedical result in search page
HERB004382,平羽凤尾蕨,not_found,,no exact cmedical result in search page
HERB004381,平卧稻花,not_found,,no exact cmedical result in search page
HERB004372,苹果,no_fields,https://www.dayi.org.cn/cmedical/1115061.html,detail page parsed but no mapped fields found
HERB004378,萍蓬草,no_fields,https://www.dayi.org.cn/cmedical/302692.html,detail page parsed but no mapped fields found
HERB004384,平展角茴香,not_found,,no exact cmedical result in search page
HERB004383,平原巴豆,not_found,,no exact cmedical result in search page
HERB004387,破故纸,not_found,,no exact cmedical result in search page
